CustomerKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;StateProvinceCode;StateProvinceName;CountryRegionCode;CountryRegionName;PostalCode;SalesTerritoryKey;Phone;DateFirstPurchase;CommuteDistance
23172;;Alexandra;C;Thomas;FALSE;03/09/1970;M;F;alexandra74@adventure-works.com;60000;1;0;Graduate Degree;Professional;1;0;5841 Westover Dr.;;Haney;BC;British Columbia;CA;Canada;V2W 1W2;6;401-555-0167;03/02/2006;2-5 Miles
23173;;Nathan;;Rodriguez;FALSE;11/09/1970;S;M;nathan56@adventure-works.com;60000;2;0;Graduate Degree;Professional;0;0;1705 Danesta Dr.;;Marysville;WA;Washington;US;United States;98270;1;610-555-0135;03/12/2007;0-1 Miles
23174;;Gloria;A;Gonzales;FALSE;13/04/1970;S;F;gloria24@adventure-works.com;70000;4;0;Graduate Degree;Professional;0;0;7262 Pepperidge Way;;Beverly Hills;CA;California;US;United States;90210;4;540-555-0172;06/03/2008;0-1 Miles
23175;;Melanie;;Flores;FALSE;13/12/1970;M;F;melanie28@adventure-works.com;80000;1;0;Graduate Degree;Professional;1;0;8914 Jam Way;;Redwood City;CA;California;US;United States;94063;4;157-555-0168;08/03/2008;0-1 Miles
23176;;Jesse;A;Ward;FALSE;02/05/1967;M;M;jesse12@adventure-works.com;50000;2;2;Bachelors;Skilled Manual;1;1;6966 Eaker Way;;San Carlos;CA;California;US;United States;94070;4;579-555-0186;31/12/2007;2-5 Miles
23177;;Savannah;;Richardson;FALSE;08/06/1967;S;F;savannah8@adventure-works.com;50000;2;2;Bachelors;Skilled Manual;0;1;153 Kenston Dr;;Lake Oswego;OR;Oregon;US;United States;97034;1;115-555-0196;13/12/2007;0-1 Miles
23178;;Dalton;;Morris;FALSE;23/06/1967;S;M;dalton90@adventure-works.com;50000;2;2;Bachelors;Skilled Manual;0;1;1771 St. Germain Lane;;Port Orchard;WA;Washington;US;United States;98366;1;623-555-0135;23/12/2007;0-1 Miles
23179;;Jordan;;Phillips;FALSE;22/02/1966;M;M;jordan60@adventure-works.com;60000;2;2;Bachelors;Skilled Manual;1;1;2796 Sudan Loop;;Port Orchard;WA;Washington;US;United States;98366;1;871-555-0170;01/12/2007;2-5 Miles
23180;;Olivia;R;Cook;FALSE;04/06/1966;S;F;olivia29@adventure-works.com;60000;0;0;Graduate Degree;Professional;0;0;8358 St. Helena Drive;;Marysville;WA;Washington;US;United States;98270;1;193-555-0175;31/12/2007;0-1 Miles
23181;;Evan;;Evans;FALSE;13/09/1966;S;M;evan24@adventure-works.com;60000;0;0;Graduate Degree;Professional;1;0;4555 Hackney Lane;;Bellingham;WA;Washington;US;United States;98225;1;111-555-0168;20/01/2008;2-5 Miles
23182;;Savannah;;Rivera;FALSE;26/08/1966;M;F;savannah16@adventure-works.com;60000;0;0;Graduate Degree;Professional;0;0;5689 Greenwood Place;;El Cajon;CA;California;US;United States;92020;4;804-555-0112;12/07/2008;0-1 Miles
23183;;Megan;E;Davis;FALSE;16/10/1966;S;F;megan8@adventure-works.com;60000;0;0;Graduate Degree;Professional;1;0;4998 Tahoe Place;;Oakland;CA;California;US;United States;94611;4;124-555-0158;05/01/2008;2-5 Miles
23184;;Hailey;L;Carter;FALSE;13/09/1966;S;F;hailey51@adventure-works.com;60000;0;0;Graduate Degree;Professional;0;0;Rykestr 2605;;Mill Valley;CA;California;US;United States;94941;4;302-555-0198;29/11/2007;0-1 Miles
23185;;Fernando;;Edwards;FALSE;01/08/1966;M;M;fernando42@adventure-works.com;70000;4;0;Graduate Degree;Professional;1;0;302 Camelback Ct.;;Long Beach;CA;California;US;United States;90802;4;382-555-0125;27/03/2008;2-5 Miles
23186;;Jordan;;Young;FALSE;05/12/1966;M;M;jordan72@adventure-works.com;70000;4;0;Graduate Degree;Professional;1;0;8342 Mt. Trinity Court;;Los Angeles;CA;California;US;United States;90012;4;994-555-0148;31/03/2008;2-5 Miles
23187;;Andy;C;Munoz;FALSE;10/11/1969;M;M;andy11@adventure-works.com;70000;5;0;Graduate Degree;Professional;0;0;872 Patterson Blvd.;;Bremerton;WA;Washington;US;United States;98312;1;181-555-0143;21/03/2008;0-1 Miles
23188;;Austin;M;Jai;FALSE;19/02/1969;S;M;austin29@adventure-works.com;70000;5;5;Graduate Degree;Professional;1;2;8065 Shakespeare Drive;;Port Orchard;WA;Washington;US;United States;98366;1;578-555-0160;30/08/2007;2-5 Miles
23189;;Megan;I;Moore;FALSE;25/02/1969;M;F;megan11@adventure-works.com;80000;3;0;Graduate Degree;Professional;0;0;4612 Merriewood Drive;;Torrance;CA;California;US;United States;90505;4;838-555-0114;04/03/2008;0-1 Miles
23190;;Nathaniel;;Ramirez;FALSE;10/03/1921;S;M;nathaniel8@adventure-works.com;20000;3;0;Partial High School;Clerical;0;2;3592 Del Monte Court;;Bellflower;CA;California;US;United States;90706;4;694-555-0175;29/05/2008;0-1 Miles
23191;;Gilbert;;Raji;FALSE;11/11/1965;S;M;gilbert41@adventure-works.com;40000;0;0;Bachelors;Professional;0;1;1710 Bouncing Road;;Burien;WA;Washington;US;United States;98168;1;502-555-0176;16/01/2008;2-5 Miles
23192;;Emily;E;Garcia;FALSE;08/04/1965;M;F;emily17@adventure-works.com;40000;0;0;Bachelors;Professional;0;1;8180 Loveridge Circle;;Palo Alto;CA;California;US;United States;94303;4;300-555-0122;08/03/2008;0-1 Miles
23193;;Alexis;;Flores;FALSE;06/09/1965;M;F;alexis35@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;1;3936 Diablo View Road;;Ballard;WA;Washington;US;United States;98107;1;920-555-0173;27/12/2007;2-5 Miles
23194;;Shelby;M;Cook;FALSE;14/05/1965;M;F;shelby21@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;2;8132 Twincreek Ct;;Daly City;CA;California;US;United States;94015;4;415-555-0121;08/05/2008;0-1 Miles
23195;;Xavier;D;Mohamed;FALSE;11/08/1965;S;M;xavier86@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;2;1984 Village Pl.;;Portland;OR;Oregon;US;United States;97205;1;827-555-0137;15/01/2008;2-5 Miles
23196;;Carlos;;Roberts;FALSE;26/11/1965;S;M;carlos31@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;0;2;1948 Marcia Dr.;;Vancouver;BC;British Columbia;CA;Canada;V7L 4J4;6;691-555-0112;08/12/2007;0-1 Miles
23197;;Cole;W;Cook;FALSE;26/11/1965;M;M;cole22@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;2;7165 Foothill Way;;Los Angeles;CA;California;US;United States;90012;4;757-555-0155;31/01/2008;2-5 Miles
23198;;Jacqueline;L;Sanders;FALSE;09/09/1965;S;F;jacqueline27@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;0;2;457 Longbrook Way;;Beaverton;OR;Oregon;US;United States;97005;1;526-555-0114;03/10/2007;0-1 Miles
23199;;Brandon;;Hayes;FALSE;25/11/1965;M;M;brandon19@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;2;1828, avenue de l?Europe;;Walla Walla;WA;Washington;US;United States;99362;1;872-555-0124;17/01/2008;2-5 Miles
23200;;Grace;C;Rodriguez;FALSE;11/08/1965;M;F;grace19@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;2;6984 Wardlow Lane;;Issaquah;WA;Washington;US;United States;98027;1;158-555-0136;08/12/2007;0-1 Miles
23201;;Alyssa;L;Butler;FALSE;09/07/1965;S;F;alyssa60@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;0;2;1796 Westbury Dr.;;Lincoln Acres;CA;California;US;United States;91950;4;253-555-0112;14/02/2008;0-1 Miles
23202;;Terrance;G;Chandra;FALSE;17/11/1965;M;M;terrance2@adventure-works.com;50000;3;3;Bachelors;Skilled Manual;1;3;6721 Baldwin Dr;;Bellingham;WA;Washington;US;United States;98225;1;299-555-0171;07/05/2008;10+ Miles
23203;;Dalton;;Jenkins;FALSE;02/04/1965;S;M;dalton52@adventure-works.com;50000;4;4;Bachelors;Skilled Manual;0;1;7779 Mt. Hood Circle;;Renton;WA;Washington;US;United States;98055;1;556-555-0131;26/04/2008;0-1 Miles
23204;;Katherine;C;Mitchell;FALSE;22/07/1964;S;F;katherine59@adventure-works.com;40000;0;0;Bachelors;Professional;0;1;3014 Roanwood Way;;Spokane;WA;Washington;US;United States;99202;1;301-555-0157;28/01/2008;0-1 Miles
23205;;Katherine;;Sanders;FALSE;25/08/1964;S;F;katherine24@adventure-works.com;40000;0;0;Bachelors;Professional;0;1;5205 Sunview Terrace;;Burbank;CA;California;US;United States;91502;4;942-555-0165;10/11/2007;2-5 Miles
23206;;Jackson;E;Lal;FALSE;16/04/1964;S;M;jackson2@adventure-works.com;40000;0;0;Bachelors;Professional;0;1;3146 Cougar Way;;West Covina;CA;California;US;United States;91791;4;336-555-0171;05/02/2008;2-5 Miles
23207;;Dalton;B;Baker;FALSE;13/07/1964;M;M;dalton32@adventure-works.com;60000;4;4;Bachelors;Skilled Manual;1;3;570 Guerrero;;West Covina;CA;California;US;United States;91791;4;305-555-0198;08/02/2008;10+ Miles
23208;;Janet;S;Watson;FALSE;06/07/1924;S;F;janet28@adventure-works.com;50000;1;0;Graduate Degree;Professional;1;1;3847 Larch Ct;;Westminster;BC;British Columbia;CA;Canada;V3L 1E7;6;579-555-0139;02/02/2008;2-5 Miles
23209;;Lucas;A;Lewis;FALSE;04/06/1964;S;M;lucas35@adventure-works.com;60000;4;2;Bachelors;Skilled Manual;1;2;5531 Fremont Street;;Royal Oak;BC;British Columbia;CA;Canada;V8X;6;810-555-0171;10/02/2006;2-5 Miles
23210;;Timothy;K;Gray;FALSE;23/11/1963;M;M;timothy7@adventure-works.com;70000;4;2;Bachelors;Professional;1;2;861 Meadowvale Court;;Concord;CA;California;US;United States;94519;4;540-555-0165;24/04/2008;2-5 Miles
23211;;Rebekah;E;Kovßr;FALSE;14/05/1963;M;F;rebekah4@adventure-works.com;70000;4;2;Bachelors;Professional;1;2;6345 Fox Way;;Beaverton;OR;Oregon;US;United States;97005;1;541-555-0114;15/04/2008;2-5 Miles
23212;;James;W;Jones;FALSE;16/04/1968;S;M;james78@adventure-works.com;70000;0;0;Bachelors;Professional;0;1;1141 Hale Court;;Fremont;CA;California;US;United States;94536;4;145-555-0141;26/05/2008;0-1 Miles
23213;;Noah;;Green;FALSE;15/02/1968;S;M;noah40@adventure-works.com;70000;0;0;Bachelors;Professional;0;1;1825 Village Pl.;;Long Beach;CA;California;US;United States;90802;4;335-555-0173;24/04/2008;2-5 Miles
23214;;Kaylee;W;James;FALSE;21/11/1963;M;F;kaylee5@adventure-works.com;70000;4;2;Bachelors;Professional;1;2;6781 San Jose Ave;;Lemon Grove;CA;California;US;United States;91945;4;863-555-0157;21/04/2008;2-5 Miles
23215;;Juan;C;Richardson;FALSE;17/10/1963;M;M;juan19@adventure-works.com;70000;4;2;Bachelors;Professional;0;4;1754 D Mt. Hood Circle;;San Carlos;CA;California;US;United States;94070;4;823-555-0147;26/03/2008;0-1 Miles
23216;;Kevin;C;Hall;FALSE;07/03/1963;S;M;kevin59@adventure-works.com;60000;3;2;Graduate Degree;Professional;0;0;3879 Longview Rd.;;Woodland Hills;CA;California;US;United States;91364;4;626-555-0123;29/01/2008;0-1 Miles
23217;;Michelle;C;Morgan;FALSE;20/02/1963;S;F;michelle22@adventure-works.com;60000;3;2;Graduate Degree;Professional;1;0;5617 Spice Terrace;;Palo Alto;CA;California;US;United States;94303;4;507-555-0140;04/01/2008;2-5 Miles
23218;;Alisha;;Gao;FALSE;25/05/1978;S;F;alisha15@adventure-works.com;30000;0;0;High School;Manual;1;1;H?ttenstr 1295;;Ingolstadt;BY;Bayern;DE;Germany;85049;8;1 (11) 500 555-0172;17/06/2008;2-5 Miles
23219;Mrs.;Alyssa;;West;FALSE;26/01/1974;S;F;alyssa59@adventure-works.com;30000;0;0;High School;Manual;0;1;301 Sandy Ln.;;Bury;ENG;England;GB;United Kingdom;PE17;10;1 (11) 500 555-0193;26/10/2007;1-2 Miles
23220;;Roy;P;Malhotra;FALSE;26/06/1973;S;M;roy5@adventure-works.com;30000;0;0;High School;Manual;0;1;4341 Ceemar Court;;Lancaster;ENG;England;GB;United Kingdom;LA1 1LN;10;1 (11) 500 555-0160;27/09/2007;1-2 Miles
23221;;Leonard;C;Rai;FALSE;28/05/1972;S;M;leonard19@adventure-works.com;20000;0;0;Partial High School;Manual;1;2;Postfach 66 00 77;;Poing;SL;Saarland;DE;Germany;66041;8;1 (11) 500 555-0187;14/01/2008;1-2 Miles
23222;;Kristen;A;Wu;FALSE;24/03/1973;S;F;kristen6@adventure-works.com;30000;0;0;High School;Manual;1;1;131, boulevard Beau Marchais;;Metz;57;Moselle;FR;France;57000;7;1 (11) 500 555-0194;01/04/2008;2-5 Miles
23223;;Angel;A;Howard;FALSE;24/03/1973;M;M;angel11@adventure-works.com;40000;1;1;Bachelors;Skilled Manual;1;1;5334 Mcneil Pl.;;Esher-Molesey;ENG;England;GB;United Kingdom;EM15;10;1 (11) 500 555-0111;19/08/2007;1-2 Miles
23224;;Jonathan;;Scott;FALSE;22/01/1973;M;M;jonathan44@adventure-works.com;40000;1;1;Bachelors;Skilled Manual;1;1;584 Shenandoah Dr.;;Leeds;ENG;England;GB;United Kingdom;LE18;10;1 (11) 500 555-0125;06/08/2007;1-2 Miles
23225;;Heidi;R;Patel;FALSE;02/09/1973;S;F;heidi5@adventure-works.com;40000;0;0;Graduate Degree;Skilled Manual;1;0;8947 St. George Dr.;;Warrington;ENG;England;GB;United Kingdom;WA3 7BH;10;1 (11) 500 555-0131;12/08/2007;1-2 Miles
23226;;Leonard;M;Xie;FALSE;16/09/1972;S;M;leonard4@adventure-works.com;30000;0;0;High School;Manual;0;1;Conesweg 1;;Darmstadt;HE;Hessen;DE;Germany;64283;8;1 (11) 500 555-0174;16/01/2008;2-5 Miles
23227;;Anne;;Alonso;FALSE;23/12/1972;S;F;anne9@adventure-works.com;30000;0;0;High School;Manual;0;1;8022, rue Lauriston;;Chatou;78;Yveline;FR;France;78400;7;1 (11) 500 555-0144;02/04/2008;2-5 Miles
23228;;Candice;;Guo;FALSE;26/09/1971;S;F;candice1@adventure-works.com;20000;0;0;Partial High School;Manual;0;2;Auf den Kuhlen Stra?e 79;;Berlin;HE;Hessen;DE;Germany;12171;8;1 (11) 500 555-0166;02/10/2007;0-1 Miles
23229;;Deborah;W;Raje;FALSE;11/10/1971;S;F;deborah18@adventure-works.com;20000;0;0;Partial High School;Manual;0;2;H?ttenstr 9005;;Bottrop;NW;Nordrhein-Westfalen;DE;Germany;46236;8;1 (11) 500 555-0157;10/04/2008;1-2 Miles
23230;;Mya;M;Foster;FALSE;03/03/1971;S;F;mya16@adventure-works.com;30000;0;0;High School;Manual;0;1;4167 Whitehall Drive;;Watford;ENG;England;GB;United Kingdom;WA3;10;1 (11) 500 555-0116;28/09/2007;2-5 Miles
23231;;Dylan;H;Moore;FALSE;05/03/1971;S;M;dylan35@adventure-works.com;30000;0;0;High School;Manual;0;1;7, place de Brazaville;;Metz;57;Moselle;FR;France;57000;7;1 (11) 500 555-0166;11/04/2008;2-5 Miles
23232;;Frank;;Serrano;FALSE;16/02/1971;S;M;frank24@adventure-works.com;30000;0;0;High School;Manual;0;1;6745 Salem St;;London;ENG;England;GB;United Kingdom;SW8 4BG;10;1 (11) 500 555-0155;08/10/2007;2-5 Miles
23233;;Bradley;;Sharma;FALSE;15/11/1971;S;M;bradley12@adventure-works.com;40000;2;2;Partial College;Clerical;1;1;Am Gallberg 987;;M?nchen;HE;Hessen;DE;Germany;80074;8;1 (11) 500 555-0172;28/06/2008;1-2 Miles
23234;;Brent;R;Lu;FALSE;02/10/1971;S;M;brent11@adventure-works.com;40000;2;2;Partial College;Clerical;1;1;Celler Weg 9492;;M?nchen;HH;Hamburg;DE;Germany;80074;8;1 (11) 500 555-0124;03/07/2007;1-2 Miles
23235;;Cedric;;Pal;FALSE;18/06/1971;S;M;cedric32@adventure-works.com;40000;2;2;Partial College;Clerical;1;2;7499 Yolanda Circle;;London;ENG;England;GB;United Kingdom;EC1R 0DU;10;1 (11) 500 555-0180;08/08/2007;1-2 Miles
23236;;Nichole;;Kumar;FALSE;02/01/1971;S;F;nichole7@adventure-works.com;40000;2;2;Partial College;Clerical;1;2;5697 Alovera Road;;York;ENG;England;GB;United Kingdom;YO15;10;1 (11) 500 555-0167;29/02/2008;1-2 Miles
23237;;Caleb;C;Young;FALSE;27/12/1970;S;M;caleb46@adventure-works.com;40000;2;2;Partial College;Clerical;1;2;Helsenbergbogen 2;;Kassel;HE;Hessen;DE;Germany;34117;8;1 (11) 500 555-0192;26/08/2007;1-2 Miles
23238;;Thomas;A;Lee;FALSE;24/08/1975;S;M;thomas80@adventure-works.com;40000;3;3;Partial College;Clerical;1;0;3475 Deercreek Ln.;;Burbank;CA;California;US;United States;91502;4;808-555-0120;09/01/2008;1-2 Miles
23239;;Curtis;O;Wu;FALSE;19/05/1974;S;M;curtis6@adventure-works.com;40000;3;3;Partial College;Clerical;1;2;1956 Sequoia Dr.;;Berkeley;CA;California;US;United States;94704;4;500-555-0136;15/01/2008;1-2 Miles
23240;;Phillip;;Chapman;FALSE;25/06/1974;S;M;phillip3@adventure-works.com;40000;3;3;Partial College;Clerical;1;2;9038 Mt. View Avenue;;Bremerton;WA;Washington;US;United States;98312;1;632-555-0118;29/03/2008;0-1 Miles
23241;;Armando;;Torres;FALSE;20/10/1974;S;M;armando12@adventure-works.com;40000;3;3;Partial College;Clerical;1;2;3346 Larkwood Ct.;;Bremerton;WA;Washington;US;United States;98312;1;214-555-0171;15/12/2007;0-1 Miles
23242;;Andrew;J;Garcia;FALSE;04/10/1974;S;M;andrew23@adventure-works.com;50000;0;0;Graduate Degree;Skilled Manual;1;0;4598 Manila Avenue;;Bremerton;WA;Washington;US;United States;98312;1;959-555-0198;20/01/2008;1-2 Miles
23243;;Jasmine;K;Rogers;FALSE;20/10/1930;M;F;jasmine23@adventure-works.com;40000;1;0;Graduate Degree;Skilled Manual;1;1;6441 Roberta Avenue;;Salem;OR;Oregon;US;United States;97301;1;226-555-0120;07/07/2008;0-1 Miles
23244;;Alexandra;E;Wagner;FALSE;07/06/1966;S;F;alexandra16@adventure-works.com;60000;0;0;Graduate Degree;Skilled Manual;0;0;9312 Corte Del Sol;;Shawnee;BC;British Columbia;CA;Canada;V9B 2C3;6;649-555-0121;14/11/2007;0-1 Miles
23245;;Morgan;E;James;FALSE;17/09/1966;S;F;morgan65@adventure-works.com;60000;0;0;Graduate Degree;Skilled Manual;0;0;7535 Roanoke Drive;;Vancouver;BC;British Columbia;CA;Canada;V7L 4J4;6;302-555-0112;24/12/2007;0-1 Miles
23246;;Renee;L;Gill;FALSE;04/08/1966;S;F;renee13@adventure-works.com;60000;0;0;Graduate Degree;Skilled Manual;0;0;6040 Lislin Ct;;Ballard;WA;Washington;US;United States;98107;1;680-555-0146;17/02/2008;0-1 Miles
23247;;Alexander;;Garcia;FALSE;21/05/1966;S;M;alexander20@adventure-works.com;60000;0;0;Graduate Degree;Skilled Manual;0;0;4914 Clayton Rd.;;Beverly Hills;CA;California;US;United States;90210;4;764-555-0134;14/05/2008;0-1 Miles
23248;;Bailey;D;Peterson;FALSE;25/04/1953;M;F;bailey3@adventure-works.com;10000;2;1;High School;Manual;1;2;3965 Stony Hill Circle;;Renton;WA;Washington;US;United States;98055;1;618-555-0112;21/03/2008;1-2 Miles
23249;;Tasha;;Nara;FALSE;17/08/1953;S;F;tasha17@adventure-works.com;20000;2;0;High School;Manual;0;2;5454 Old Mt. View Drive;;Bremerton;WA;Washington;US;United States;98312;1;955-555-0114;07/08/2007;1-2 Miles
23250;;Ashley;D;Lee;FALSE;14/04/1953;M;F;ashley23@adventure-works.com;20000;2;0;High School;Manual;1;2;9597 Kirker Pass;;Lynnwood;WA;Washington;US;United States;98036;1;163-555-0198;27/03/2008;1-2 Miles
23251;;Evan;C;Scott;FALSE;06/08/1953;M;M;evan40@adventure-works.com;20000;2;0;High School;Manual;0;2;1386 Calle Verde;;Seattle;WA;Washington;US;United States;98104;1;242-555-0127;18/09/2007;0-1 Miles
23252;;Alexia;;Wood;FALSE;20/06/1953;S;F;alexia2@adventure-works.com;20000;2;0;High School;Manual;0;2;3869 Creed Ave;;Oakland;CA;California;US;United States;94611;4;754-555-0159;21/08/2007;0-1 Miles
23253;;Brooke;H;Bell;FALSE;21/07/1953;S;F;brooke12@adventure-works.com;20000;2;0;High School;Manual;0;2;5396 Hacienda;;Shawnee;BC;British Columbia;CA;Canada;V9B 2C3;6;820-555-0152;10/01/2008;1-2 Miles
23254;;Jack;A;Gonzalez;FALSE;24/09/1953;S;M;jack44@adventure-works.com;20000;2;0;High School;Manual;0;2;7199 Natalie Drive;;Chula Vista;CA;California;US;United States;91910;4;761-555-0148;27/08/2007;1-2 Miles
23255;;Xavier;R;Johnson;FALSE;07/11/1954;S;M;xavier1@adventure-works.com;20000;2;0;Partial High School;Manual;0;2;2403 Riverwood Circle;;Langford;BC;British Columbia;CA;Canada;V9;6;146-555-0117;26/08/2007;0-1 Miles
23256;;Mario;P;Chande;FALSE;04/08/1954;S;M;mario13@adventure-works.com;30000;1;0;High School;Clerical;0;1;3243 Juniper Dr.;;Bellflower;CA;California;US;United States;90706;4;587-555-0114;23/03/2008;5-10 Miles
23257;;Charles;F;Stewart;FALSE;26/05/1954;M;M;charles70@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;9680 Huston Road;;Fremont;CA;California;US;United States;94536;4;455-555-0134;14/01/2008;1-2 Miles
23258;;Megan;S;Watson;FALSE;16/01/1955;S;F;megan46@adventure-works.com;30000;1;0;High School;Clerical;0;2;8624 Pepperidge Way;;Torrance;CA;California;US;United States;90505;4;644-555-0167;24/12/2007;1-2 Miles
23259;;John;;Taylor;FALSE;12/10/1955;M;M;john46@adventure-works.com;30000;2;0;High School;Clerical;1;2;8067 Sun View Terr.;;Port Orchard;WA;Washington;US;United States;98366;1;988-555-0156;13/05/2008;1-2 Miles
23260;;Edwin;;Goel;FALSE;08/02/1955;M;M;edwin42@adventure-works.com;30000;2;0;High School;Clerical;1;2;5816 Camacho;;Beaverton;OR;Oregon;US;United States;97005;1;766-555-0115;25/04/2008;1-2 Miles
23261;;Jada;;Peterson;FALSE;19/04/1955;S;F;jada2@adventure-works.com;30000;2;0;High School;Clerical;0;2;201 Bush Avenue;;Issaquah;WA;Washington;US;United States;98027;1;682-555-0187;11/01/2008;1-2 Miles
23262;;Sydney;;Kelly;FALSE;22/03/1955;S;F;sydney21@adventure-works.com;30000;2;0;High School;Clerical;0;2;9652 Steven Drive;;Corvallis;OR;Oregon;US;United States;97330;1;484-555-0136;15/04/2008;0-1 Miles
23263;;Angel;;Lopez;FALSE;27/12/1955;S;M;angel35@adventure-works.com;30000;2;0;High School;Skilled Manual;0;2;6393 Tuolumne Way;;Burien;WA;Washington;US;United States;98168;1;375-555-0192;16/02/2008;0-1 Miles
23264;;Warren;;Hu;FALSE;04/10/1955;M;M;warren33@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;3657 Greystone Dr.;;Bellingham;WA;Washington;US;United States;98225;1;301-555-0111;22/01/2008;1-2 Miles
23265;;Savannah;;James;FALSE;06/06/1955;M;F;savannah6@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;1614 Green St;;Everett;WA;Washington;US;United States;98201;1;797-555-0116;05/01/2008;1-2 Miles
23266;;Jessica;;Watson;FALSE;27/11/1955;M;F;jessica21@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;4176 Alexander Pl;;Olympia;WA;Washington;US;United States;98501;1;141-555-0141;14/01/2008;1-2 Miles
23267;;Juan;;James;FALSE;13/04/1955;M;M;juan9@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;9221 Dutch Slough Rd.;;Cliffside;BC;British Columbia;CA;Canada;V8Y 1L1;6;734-555-0118;24/02/2006;1-2 Miles
23268;;Katelyn;E;Morris;FALSE;25/12/1955;M;F;katelyn18@adventure-works.com;40000;1;0;Partial College;Clerical;0;1;6155 Buckthorn Court;;Palo Alto;CA;California;US;United States;94303;4;740-555-0170;22/01/2008;0-1 Miles
23269;;Taylor;E;Griffin;FALSE;23/06/1956;M;F;taylor45@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;8036 Summit View Dr.;;El Cajon;CA;California;US;United States;92020;4;134-555-0165;28/01/2008;1-2 Miles
23270;;Anna;R;Anderson;FALSE;16/09/1956;M;F;anna70@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;7800 Olivera Rd.;;Daly City;CA;California;US;United States;94015;4;344-555-0112;03/02/2008;1-2 Miles
23271;;Alexandra;R;Clark;FALSE;26/08/1957;M;F;alexandra83@adventure-works.com;30000;2;0;High School;Skilled Manual;0;2;7128 Paris Lane;;Beverly Hills;CA;California;US;United States;90210;4;154-555-0177;09/02/2008;0-1 Miles
23272;;Tristan;E;Hayes;FALSE;12/05/1957;M;M;tristan22@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;1568 Skyline Dr.;;Long Beach;CA;California;US;United States;90802;4;101-555-0173;23/09/2007;1-2 Miles
23273;;Benjamin;C;Long;FALSE;06/06/1957;M;M;benjamin10@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;1185 Laguna St;;Tacoma;WA;Washington;US;United States;98403;1;255-555-0162;30/07/2008;1-2 Miles
23274;;Ethan;C;Jackson;FALSE;16/10/1957;M;M;ethan45@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;3575 Chisholm Way;;Seattle;WA;Washington;US;United States;98104;1;576-555-0139;31/08/2007;1-2 Miles
23275;;Miguel;S;Jackson;FALSE;05/06/1957;M;M;miguel11@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;4720 Black Pine Lane;;Los Angeles;CA;California;US;United States;90012;4;445-555-0139;09/05/2008;1-2 Miles
23276;;Vincent;A;Zhou;FALSE;08/10/1957;M;M;vincent8@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;6322 Springwood Way;;Bellflower;CA;California;US;United States;90706;4;316-555-0117;12/01/2008;1-2 Miles
23277;;Isaiah;E;Torres;FALSE;24/02/1957;M;M;isaiah3@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;5165 Halfmoon Court;;Redwood City;CA;California;US;United States;94063;4;622-555-0119;08/08/2007;1-2 Miles
23278;;Chloe;F;Flores;FALSE;12/04/1957;S;F;chloe79@adventure-works.com;30000;2;0;High School;Skilled Manual;0;2;7620 Del Vista;;Coronado;CA;California;US;United States;92118;4;185-555-0196;16/12/2007;0-1 Miles
23279;;Edward;H;Johnson;FALSE;19/06/1957;S;M;edward23@adventure-works.com;30000;2;0;High School;Skilled Manual;0;2;8964 Sanford St;;Royal Oak;BC;British Columbia;CA;Canada;V8X;6;285-555-0134;30/04/2008;0-1 Miles
23280;;Hannah;A;Alexander;FALSE;09/11/1957;M;F;hannah40@adventure-works.com;30000;2;0;High School;Skilled Manual;1;2;8240 Leonard Dr.;;Oregon City;OR;Oregon;US;United States;97045;1;511-555-0157;08/11/2007;1-2 Miles
23281;;Megan;;Harris;FALSE;25/08/1957;M;F;megan16@adventure-works.com;40000;1;0;Partial College;Clerical;1;1;5039 Keywood Ct.;;Sooke;BC;British Columbia;CA;Canada;V0;6;751-555-0114;31/03/2006;1-2 Miles
